rgn_id,rgn_name,area_km2_from_shp,Shape_Area,area_km2_from_gArea,area_km2_from_layer
1,Cocos Islands,17.8375767737,17947240.3939,17.9472403938673,31.4370277768854
2,Christmas Island,66.9043010871,67325342.3505,67.3253423504882,62.8740555537707
3,Norfolk Island,26.4543379453,26548643.4629,26.5486434628843,19.2115169747633
4,Macquarie Island,75.6017352072,75435213.908,75.4352139079675,113.522600305419
5,New Caledonia,2408.0193035,2419989968.82,2419.98996882006,1941.23646522267
6,Vanuatu,2586.40499321,2601108827.85,2601.10882785315,2271.32525687997
7,Solomon Islands,6117.81361448,6157072857.88,6157.07285788302,4919.02159631098
8,Palau,248.556128013,250176346.333,250.176346332954,259.355479159304
9,Micronesia,467.398897435,470439686.334,470.439686333881,549.274735323914
10,Nauru,14.8195754131,14919470.9416,14.9194709416165,12.2255108021221
11,Marshall Islands,280.131902328,281932296.416,281.932296416,815.616220655859
12,Wake Island,8.66503038224,8710667.82035,8.71066782035899,12.2255108021221
13,Northern Mariana Islands and Guam,437.034251726,439569044.881,439.569044881149,393.836097982647
14,Taiwan,1432.51550247,1439071145.51,1439.07114550749,1157.0572723437
15,Philippines,23808.3911126,23956064143.1,23956.0641431118,19461.2666954352
16,Australia,47860.6163181,48067561585.1,48067.5615849428,34994.6514203029
17,Papua New Guinea,15151.2294945,15250098642.2,15250.0986421738,12069.1989140092
18,Fiji,3027.58618618,3044309483.82,3044.30948381995,2656.42884714681
19,Tuvalu,41.5262021568,41795950.6487,41.7959506487196,106.536594132778
20,South Korea,6950.83829385,6966148809.79,6966.14880978265,4897.19032702148
21,North Korea,2778.96647885,2782713452.16,2782.71345215737,2011.09652694908
24,Cambodia,838.190324351,843431677.845,843.431677844907,597.303527760822
25,Thailand,4928.45465214,4959765311.23,4959.7653112318,3274.69039342556
26,Andaman and Nicobar,2515.13504809,2530756417.85,2530.75641785213,1905.43318358788
28,Comoro Islands,381.119667653,383466337.665,383.466337664597,310.877274682533
29,Mayotte,162.744455689,163733098.195,163.73309819492,117.88885416332
30,Glorioso Islands,3.9334955987,3957873.92278,3.9578739227826,3.4930030863206
31,Seychelles,369.462737215,371870559.701,371.870559700811,330.962042428876
32,Reunion,207.071063853,208104314.182,208.104314182119,170.283900458129
33,Juan de Nova Island,6.14613606917,6180430.91864,6.18043091864261,6.11275540106104
34,Bassas da India,2.10243090306,2112806.41518,2.11280641518084,1.7465015431603
35,Ile Europa,22.3001101074,22406980.9824,22.406980982407,23.577770832664
36,Ile Tromelin,1.04637257083,1052367.29882,1.05236729881404,4.36625385790074
37,Mauritius,350.825992848,352686429.234,352.686429233517,250.622971443503
38,British Indian Ocean Territory,68.5039378004,68952762.0932,68.9527620931894,115.26910184858
39,Maldives,302.660409753,304675589.864,304.67558986427,550.147986095494
40,Sri Lanka,2030.95196918,2044076330.57,2044.07633056675,1484.52631168625
41,Mozambique,5246.38084536,5274529632.63,5274.52963262299,3461.56605854371
42,Madagascar,7552.1093055,7593284206.09,7593.28420611227,5174.88407238396
43,Kenya,1171.26688692,1179118904.33,1179.11890433278,692.487861863058
44,Somalia,3355.7823672,3377479941.07,3377.4799410689,2689.61237646686
45,Eritrea,2214.78111328,2227649686.88,2227.64968688512,1687.12049069285
46,Djibouti,368.035350809,370306082.325,370.306082324838,288.172754621449
47,Yemen,2879.66061789,2896730900.22,2896.73090021794,2285.29726922525
48,Oman,2500.62456277,2512979942.95,2512.97994295388,2026.81504083753
49,Sudan,1094.28425852,1099956678.23,1099.95667823413,711.699378837821
50,Saudi Arabia,5343.67622386,5368094655.8,5368.09465580068,3939.23423059805
51,Kuwait,612.931501872,615050898.585,615.050898585508,446.231144277456
52,Bahrain,235.593422375,236571760.743,236.571760743385,197.354674377114
53,Pakistan,2150.9338229,2160323389.76,2160.32338976081,1124.74699379523
54,United Arab Emirates,1762.76977936,1770544741.99,1770.54474199042,1145.70501231316
55,Azores,676.221491426,677267499.581,677.267499581352,592.937273902921
56,Cape Verde,917.761614988,923000340.819,923.000340819074,771.953682076852
57,Madeira,187.291422888,187816404.011,187.816404010683,168.537398914969
58,Canary Islands,1173.01945917,1177355724.29,1177.35572429173,969.308356453965
59,Belgium,71.9759225187,71872343.8952,71.8723438952002,59.3810524674501
60,Gibraltar,7.62949736847,7645193.91663,7.64519391663305,3.4930030863206
61,Tunisia,1532.53345861,1535943412.63,1535.9434126295,1130.85974919629
62,Morocco,1889.22756184,1894592175.61,1894.59217560928,1572.72463961585
63,Western Sahara,1096.25722364,1101155847.52,1101.15584751668,981.533867256087
64,Mauritania,1062.83069339,1068426671.58,1068.42667158241,942.237582534981
65,Gambia,448.245418954,450942119.23,450.942119230463,75.972817127473
66,Senegal,1041.38040588,1047590263.66,1047.59026365692,475.048419739601
67,Libya,1882.74446684,1888332563.3,1888.33256330129,1547.40036724002
68,Malta,134.535591284,134818353.413,134.818353412714,95.1843341022362
69,Latvia,532.401917334,530936733.508,530.936733508138,413.920865728991
70,Estonia,1894.33890842,1888467533.48,1888.46753348345,1471.42755011255
71,Bulgaria,399.723087529,399935491.053,399.935491053374,275.073993047747
72,Romania,504.254722619,504301420.821,504.301420820893,197.354674377114
73,Russia,84422.3919267,84048345548.8,84048.3455489558,79527.8210185757
74,Georgia,350.450363579,350654661.465,350.654661464598,284.679751535129
75,Ukraine,3587.56688453,3586839495.69,3586.83949568877,2235.52197524518
76,Turkey,6491.21286983,6500242305.39,6500.24230538941,4995.86766421003
77,Syria,183.107183645,183516742.871,183.51674287122,150.199132711786
78,Lebanon,234.692931673,235291715.977,235.291715977316,193.861671290793
79,Israel,246.358740575,247083575.962,247.083575961953,211.326686722396
80,Greece,10761.0979771,10778787810.8,10778.7878107561,8398.92592105787
81,Cyprus,670.031432077,671558709.287,671.558709287414,529.18996757757
82,Albania,505.547685385,506050055.822,506.050055821636,345.807305545739
84,Algeria,1338.38478719,1341039228.77,1341.03922877118,1069.73219518568
85,Ascension,41.0673311297,41333526.8859,41.3335268859016,34.930030863206
86,Saint Helena,48.385170096,48661932.6388,48.6619326387746,39.2962847211067
88,Tristan da Cunha,90.2146532979,90354495.3716,90.3544953716418,79.4658202137935
89,South Georgia and the South Sandwich Islands,1079.34453918,1076896074.18,1076.89607417595,818.2359729706
90,Prince Edward Islands,95.7774212911,95737313.2167,95.7373132166623,80.3390709853737
91,Crozet Islands,141.969326655,141926355.829,141.926355829205,117.88885416332
92,Amsterdam Island and Saint Paul Island,37.0006002883,37060474.1217,37.0604741217406,38.4230339495266
93,Kerguelen Islands,2064.24170802,2062219131.96,2062.21913195529,1551.76662109792
94,Heard and McDonald Islands,107.924426015,107724024.325,107.724024325363,96.0575848738164
95,Falkland Islands,4024.00424156,4017729297.67,4017.72929767162,2448.59516351074
96,Sierra Leone,1257.5009228,1265642569.01,1265.64256900752,644.45906942615
97,Liberia,714.435931608,719155539.998,719.155539997813,457.583404307998
98,Togo,51.1828611806,51519809.4358,51.5198094358143,42.7892878074273
99,Benin,133.684634423,134563746.887,134.563746887418,100.423838731717
100,Republique du Congo,193.758189872,195048466.088,195.048466088516,142.339875767564
101,Namibia,1621.75752052,1629271774,1629.27177399911,1364.01770520819
102,South Africa,3239.52321846,3248932794.87,3248.93279486788,2598.79429622252
103,Sao Tome and Principe,204.756933377,206136172.439,206.136172439481,162.424643513908
104,Equatorial Guinea,507.739287667,511147409.419,511.147409418783,369.385076378403
105,Bouvet Island,25.3221332593,25267441.4323,25.2674414323218,24.4510216042442
106,Ghana,649.174289592,653473415.714,653.473415713969,462.822908937479
107,Clipperton Island,7.98214817719,8032506.47594,8.03250647594466,10.4790092589618
108,Bermuda,68.7974191094,68996428.8226,68.996428822558,63.7473063253509
110,Bahamas,5270.62905066,5293936121.28,5293.93612128198,3947.09348754227
111,Turks and Caicos Islands,490.037070491,492435298.773,492.435298772757,361.525819434182
112,Cuba,7356.38306177,7392266561.93,7392.26656193132,5594.91769351401
113,Cayman Islands,179.540034512,180481306.825,180.481306825309,156.311888112847
114,Haiti,1714.75773926,1723895600.01,1723.89560001144,1336.07368051763
115,Dominican Republic,1375.29938121,1382634087.69,1382.63408769006,1177.14204009004
116,Puerto Rico and Virgin Islands of the United States,930.676083859,935728335.36,935.728335360258,740.516654299966
117,British Virgin Islands,151.47599162,152291345.334,152.291345333982,126.621361879122
118,Anguilla,60.4680619564,60795826.2106,60.7958262106186,48.9020432084883
119,Saint Kitts and Nevis,102.575985723,103145561.633,103.145561632848,87.3250771580149
120,Antigua and Barbuda,191.300019878,192361220.345,192.361220345114,146.706129625465
121,Montserrat,40.8472618096,41076873.5507,41.0768735507181,36.6765324063663
122,Saint Lucia,132.364121437,133153038.614,133.153038613699,107.409844904358
123,Dominica,135.465414056,136249112.93,136.249112930099,124.001609564381
124,Barbados,91.5514783064,92104262.0541,92.1042620540804,82.085572528534
125,Grenada,133.531660461,134351233.553,134.351233552561,123.128358792801
126,Trinidad and Tobago,578.766346896,582403646.168,582.403646167651,468.93566433854
127,Saint Vincent and the Grenadines,134.668287825,135482983.699,135.482983698658,158.931640427587
129,Panama,4325.8095754,4353670878.89,4353.67087889023,2726.28890887322
130,Costa Rica,1645.31049617,1655768753.15,1655.76875315227,1170.1560339174
131,Nicaragua,1478.53009425,1487526423.62,1487.52642361838,901.194796270714
132,Colombia,4650.65510413,4680967669.99,4680.96766999127,2478.28568974446
133,Honduras,1474.38379216,1482940701.98,1482.94070198388,929.138820961278
134,El Salvador,583.825463436,587343195.697,587.343195697059,282.933249991968
135,Mexico,17236.9090824,17314000234.5,17314.0002344927,12063.0861586082
136,Guatemala,433.148603317,435688457.338,435.688457337736,321.356283941495
137,Ecuador,3831.45740984,3857222004.38,3857.22200437538,2281.80426613893
138,Peru,2883.47281802,2901220171.38,2901.22017138105,2455.58116968338
139,Venezuela,5187.21062238,5219899149.03,5219.8991490306,3752.3585654799
140,Guadeloupe and Martinique,624.353413743,627956260.59,627.956260590124,509.978450602807
141,Faeroe Islands,808.846971199,805810988.434,805.81098843366,636.599812481929
143,Iceland,5617.53978186,5593169614.79,5593.16961478554,4233.51974062056
144,Jan Mayen,127.741120886,127067490.763,127.067490762631,123.128358792801
145,Greenland,57992.865918,57702561272.6,57702.5612724907,50912.2664846658
146,Pitcairn,30.0793723862,30212586.4355,30.2125864354896,36.6765324063663
147,French Polynesia,1928.53704924,1939490502.21,1939.49050221303,3016.20816503783
148,Line Group,327.717454436,329911158.224,329.911158223878,253.242723758243
149,Jarvis Island,4.38154169434,4411072.29994,4.41107229993598,4.36625385790074
150,Palmyra Atoll,263.013954727,264743293.097,264.743293096707,77.7193186706333
151,American Samoa,138.652586489,139474800.132,139.474800132081,117.01560339174
152,Samoa,405.171422323,407592408.966,407.592408966241,329.215540885716
153,Cook Islands,169.512715714,170428033.534,170.428033534259,256.735726844564
154,Niue,64.0577971927,64397490.3089,64.3974903089438,56.7613001527097
155,Tonga,477.205370926,479690730.999,479.690730999149,512.598202917547
156,Tokelau,15.0853018945,15181900.2754,15.1819002754298,56.7613001527097
157,Phoenix Group,53.0258404953,53379827.1805,53.3798271804587,106.536594132778
158,Howland Island and Baker Island,4.22710006041,4255588.09374,4.25558809374287,4.36625385790074
159,Johnston Atoll,3.40431497164,3423455.53764,3.42345553763738,6.11275540106104
161,Wallis and Futuna,103.970989098,104591117.071,104.591117070663,110.029597219099
162,New Zealand,12870.3174052,12882246914,12882.2469140147,11009.9457280825
163,United States,84009.7609274,83948192222,83948.1922219343,69569.2692194757
164,Belize,913.862890111,918927019.754,918.927019754147,734.403898898905
166,Jamaica,718.294512572,722198908.479,722.198908478641,572.852506156578
167,Guyana,980.302141692,986706496.434,986.706496434326,528.31671680599
168,Suriname,590.943824889,594842221.699,594.842221699011,354.53981326154
169,French Guiana,645.695383051,649979618.059,649.979618058729,357.159565576281
171,Brazil,27136.8483675,27299946249,27299.9462490195,13111.8603352759
172,Argentina,6827.17231597,6828493386.62,6828.49338661491,5152.17955232288
173,Uruguay,901.50820952,903716202.76,903.716202760019,670.656592573554
174,Finland,8609.32575422,8578351145.12,8578.35114511924,5144.32029537866
175,Denmark,4197.87999782,4187708492.79,4187.70849278722,3221.42209635917
176,Germany,2864.48686724,2858477423.27,2858.47742326819,2089.6890963913
177,Netherlands,1626.65215289,1623882339.28,1623.88233928096,1236.52309255749
178,Poland,830.050157965,828290633.34,828.290633339929,670.656592573554
179,France,5394.78178054,5393310117.16,5393.31011715392,3651.0614759766
180,United Kingdom,14494.9495939,14460694071.4,14460.6940713878,10321.8241200774
181,Ireland,4408.06557376,4399776021.08,4399.77602107853,3078.20896982003
182,Spain,4576.80844377,4581760278.89,4581.76027888506,3334.07144589301
183,Portugal,1344.37358456,1346327699.45,1346.32769945037,933.505074819179
184,Italy,6743.29395811,6749834596.49,6749.83459648838,5149.55980000814
185,Monaco,5.2907248906,5292344.54238,5.29234454237284,2.61975231474045
186,Montenegro,222.891337062,223036794.794,223.036794793972,164.171145057068
187,Croatia,3438.57885139,3439447972.58,3439.44797258159,2585.69553464882
188,Slovenia,34.0703198964,34066400.1418,34.0664001417907,27.9440246905648
189,Lithuania,213.735141471,213220932.407,213.220932406727,165.917646600228
190,Qatar,665.197020542,668026213.071,668.02621307074,500.372692115425
191,Iran,3735.43436017,3749912105.75,3749.91210574903,2471.29968357182
192,Iraq,97.4777859496,97806637.8845,97.8066378845367,71.6065632695722
193,Guinea Bissau,2507.11947051,2522652868.1,2522.65286809976,1221.67782944063
194,Guinea,1340.11824552,1348573926.14,1348.57392613765,575.472258471318
195,Ivory Coast,661.51193566,665902672.48,665.902672480077,440.991639647975
196,Nigeria,2734.39455602,2752527276.3,2752.52727630413,778.066437477913
197,Cameroon,1409.71798259,1419123297.71,1419.12329770659,491.640184399624
198,Gabon,1621.35723812,1632266893.38,1632.26689337526,883.729780839111
199,Democratic Republic of the Congo,119.777108069,120566879.028,120.56687902791,48.9020432084883
200,Angola,1990.22683068,2002543199.13,2002.543199128,1648.69745674332
202,Tanzania,2614.17915011,2631190845.52,2631.19084552235,1737.7690354445
203,India,10723.9016003,10781580651.1,10781.5806511363,6588.67707157222
204,Bangladesh,2819.50776548,2833160370.32,2833.16037032366,1364.01770520819
205,Myanmar,9765.62125495,9821581027.19,9821.58102719331,4563.60853227786
206,Malaysia,7391.8814425,7441022555.39,7441.02255539153,5163.53181235342
207,Vietnam,6929.1783751,6969048295.86,6969.04829585967,3738.38655313462
208,Singapore,166.601298499,167722809.279,167.722809279138,104.790092589618
209,China,20882.3289553,20958060918.2,20958.0609181602,13717.023119981
210,Japan,20251.08554,20296511849.3,20296.5118492957,15917.615064363
212,Kiribati,351.190771559,353553701.751,353.553701750918,496.879689029105
213,Antarctica,50856.9294409,50571779669.6,50571.7796695965,70549.0565851886
214,Egypt,4072.34056896,4086615058.02,4086.61505802465,2759.47243819327
215,Jordan,24.7089473783,24795008.2909,24.7950082909142,21.8312692895037
216,Indonesia,71436.5692299,71911623882.1,71911.6238820983,56160.5036218625
218,Canada,109710.298443,109400233438,109400.233437857,163643.701591034
218,Canada,66152.21928,65791776822.7,65791.7768227289,163643.701591034
219,Saint Pierre and Miquelon,118.627212118,118574981.853,118.574981853414,107.409844904358
220,Sint Maarten,20.9254491742,21039444.3533,21.0394443533395,13.9720123452824
221,Northern Saint-Martin,55.6705214437,55973985.6881,55.9739856880607,48.0287924369082
222,Sweden,10489.5538058,10454573623.2,10454.5736232059,6782.53874286302
223,Norway,36778.7706054,36609170116.7,36609.1701166418,27009.646364974
224,Chile,53570.7496434,53526990831.1,53526.9908309565,31957.4852367471
227,Jersey,59.5518159922,59494070.4771,59.4940704771174,45.4090401221677
228,Guernsey,58.3755785089,58314925.547,58.3149255470296,52.3950462948089
231,East Timor,704.685237835,709216942.129,709.216942129346,576.345509242898
232,Bosnia and Herzegovina,13.9739841893,13980951.0381,13.980951038049,10.4790092589618
237,Oecussi Ambeno,55.4929055322,55847599.5754,55.8475995754072,45.4090401221677
244,Curacao,153.15006422,154090069.041,154.09006904147,116.14235262016
245,Bonaire,109.451378066,110123364.221,110.123364221109,91.6913310159156
247,Brunei,207.437507117,208815685.581,208.815685580926,155.438637341267
248,Saba,11.1237161402,11184927.8973,11.1849278973279,9.60575848738164
249,Sint Eustatius,17.0624186701,17156651.323,17.156651322978,15.7185138884427
250,Aruba,72.5219568623,72964829.604,72.9648296040071,55.8880493811295
